scene,camera_id,repeat_id,variant,renderer_type,width,height,pixel_sample_cnt,area_light_sample_cnt,max_depth,seed,nn_search_radius,kdop_size,max_triangles_per_leaf,bin_count,build_time_ms,init_time_ms,memcopy_time_ms,morton_construction_time_ms,morton_sort_time_ms,nn_search_time_ms,match_and_classify_time_ms,prefix_scan_time_ms,merge_and_compact_time_ms,sobb_refit_time_ms,kernel_time_ms,node_count,inner_node_count,leaf_node_count,bvh_cost,memory_consumption_bytes,frame_time_s,raytracing_time_s,primary_ray_count,secondary_ray_count,shadow_ray_count,query_count,intersection_count,traversal_count,stats_path
Skydemo,cam1,1,ploc_emc2_sobb,gpu,1024,768,32,2,8,43,25,32,4,16,116.68421936035156,6.961868,10.93752,0.043512,3.29561,0.371764,0.350609,17.546056,0.371764,3.284156,23.34374,7425607,3712803,3712804,82.39280700683594,333572.1875,6.647573947906494,5.950591087341309,25165824,21895648,129900544,176391392,632960805,10823291098,/home/kubik/Diplodocus/diplodocus-project/experiments/runs/Skydemo/cam1/ploc_emc2_sobb/repeat_01/stats.json
Skydemo,cam1,2,ploc_emc2_sobb,gpu,1024,768,32,2,8,44,25,32,4,16,117.18170166015625,7.022142,10.77773,0.043302,3.335489,0.357309,0.367155,17.503808,0.376515,3.283527,23.33396,7425607,3712803,3712804,82.39280700683594,333572.1875,6.6763105392456055,5.9773783683776855,25165824,21895648,129900544,176391392,632956701,10823247569,/home/kubik/Diplodocus/diplodocus-project/experiments/runs/Skydemo/cam1/ploc_emc2_sobb/repeat_02/stats.json
Skydemo,cam1,3,ploc_emc2_sobb,gpu,1024,768,32,2,8,45,25,32,4,16,115.16020965576172,6.911861,10.354836,0.043442,3.298962,0.36359,0.359001,17.5967,0.371195,3.288696,23.376632,7425607,3712803,3712804,82.39280700683594,333572.1875,6.676406383514404,5.976657867431641,25165824,21895648,129900544,176391392,632971634,10823463465,/home/kubik/Diplodocus/diplodocus-project/experiments/runs/Skydemo/cam1/ploc_emc2_sobb/repeat_03/stats.json
Skydemo,cam1,4,ploc_emc2_sobb,gpu,1024,768,32,2,8,46,25,32,4,16,114.2809066772461,6.947201,10.562057,0.042953,3.310695,0.376521,0.354875,17.72493,0.379524,3.289394,23.530328,7425607,3712803,3712804,82.39280700683594,333572.1875,6.638256549835205,5.930963039398193,25165824,21895648,129900544,176391392,632925286,10823047869,/home/kubik/Diplodocus/diplodocus-project/experiments/runs/Skydemo/cam1/ploc_emc2_sobb/repeat_04/stats.json
Skydemo,cam2,0,ploc,gpu,1024,768,32,2,8,42,25,32,4,16,35.565162658691406,6.671188,7.278884,0.036248,3.050676,0.363244,0.347887,17.574136,0.369666,0.0,22.914092,7425607,3712803,3712804,65.24820709228516,304565.90625,6.126229763031006,5.551774978637695,25165824,40410048,190154880,254592416,1632055197,19433139544,/home/kubik/Diplodocus/diplodocus-project/experiments/runs/Skydemo/cam2/ploc/repeat_00/stats.json
Skydemo,cam2,1,ploc,gpu,1024,768,32,2,8,43,25,32,4,16,36.16370391845703,6.719378,7.795011,0.036178,3.049907,0.357103,0.353123,17.572528,0.366664,0.0,22.90336,7425607,3712803,3712804,65.24820709228516,304565.90625,6.115726947784424,5.54725980758667,25165824,40410048,190154880,254592416,1632174047,19433417556,/home/kubik/Diplodocus/diplodocus-project/experiments/runs/Skydemo/cam2/ploc/repeat_01/stats.json
Skydemo,cam2,2,ploc,gpu,1024,768,32,2,8,44,25,32,4,16,35.962703704833984,6.731111,7.525981,0.05294,3.091393,0.359331,0.363038,17.631622,0.373997,0.0,23.03614,7425607,3712803,3712804,65.24820709228516,304565.90625,6.15507698059082,5.581532001495361,25165824,40410048,190154880,254592416,1632179599,19433379741,/home/kubik/Diplodocus/diplodocus-project/experiments/runs/Skydemo/cam2/ploc/repeat_02/stats.json
Skydemo,cam2,3,ploc,gpu,1024,768,32,2,8,45,25,32,4,16,35.89481735229492,6.688439,7.526961,0.035759,3.03147,0.361364,0.364502,17.57609,0.372332,0.0,22.939584,7425607,3712803,3712804,65.24820709228516,304565.90625,6.116599082946777,5.540956020355225,25165824,40410048,190154880,254592416,1632129523,19433352878,/home/kubik/Diplodocus/diplodocus-project/experiments/runs/Skydemo/cam2/ploc/repeat_03/stats.json
Skydemo,cam2,4,ploc,gpu,1024,768,32,2,8,46,25,32,4,16,35.8818244934082,6.699334,7.735785,0.037575,3.053469,0.356754,0.349204,17.433126,0.357876,0.0,22.76462,7425607,3712803,3712804,65.24820709228516,304565.90625,6.1194915771484375,5.550729274749756,25165824,40410048,190154880,254592416,1632160923,19433621912,/home/kubik/Diplodocus/diplodocus-project/experiments/runs/Skydemo/cam2/ploc/repeat_04/stats.json
Skydemo,cam2,0,ploc_emc1,gpu,1024,768,32,2,8,42,25,32,4,16,35.88908767700195,6.688298,7.582483,0.036318,3.019596,0.360028,0.349774,17.541804,0.360384,0.0,22.861076,7425607,3712803,3712804,65.45126342773438,304565.90625,6.183554172515869,5.599001407623291,25165824,40410048,190154880,254592416,1610905117,19029030129,/home/kubik/Diplodocus/diplodocus-project/experiments/runs/Skydemo/cam2/ploc_emc1/repeat_00/stats.json
Skydemo,cam2,1,ploc_emc1,gpu,1024,768,32,2,8,43,25,32,4,16,35.646949768066406,6.637314,7.520809,0.034712,3.008421,0.361362,0.340838,17.424462,0.353743,0.0,22.710312,7425607,3712803,3712804,65.45126342773438,304565.90625,6.155594348907471,5.579193592071533,25165824,40410048,190154880,254592416,1610925523,19029061770,/home/kubik/Diplodocus/diplodocus-project/experiments/runs/Skydemo/cam2/ploc_emc1/repeat_01/stats.json
Skydemo,cam2,2,ploc_emc1,gpu,1024,768,32,2,8,44,25,32,4,16,35.571659088134766,6.636477,7.343487,0.034851,3.017012,0.351084,0.344529,17.518972,0.354512,0.0,22.789754,7425607,3712803,3712804,65.45126342773438,304565.90625,6.198222637176514,5.616199493408203,25165824,40410048,190154880,254592416,1610903575,19028868230,/home/kubik/Diplodocus/diplodocus-project/experiments/runs/Skydemo/cam2/ploc_emc1/repeat_02/stats.json
Skydemo,cam2,3,ploc_emc1,gpu,1024,768,32,2,8,45,25,32,4,16,35.35131072998047,6.676496,7.155326,0.034362,3.051095,0.361995,0.350956,17.476496,0.36268,0.0,22.811264,7425607,3712803,3712804,65.45126342773438,304565.90625,6.168045520782471,5.590973854064941,25165824,40410048,190154880,254592416,1610946023,19029295811,/home/kubik/Diplodocus/diplodocus-project/experiments/runs/Skydemo/cam2/ploc_emc1/repeat_03/stats.json
Skydemo,cam2,4,ploc_emc1,gpu,1024,768,32,2,8,46,25,32,4,16,36.19129180908203,6.732788,7.764697,0.037994,3.008282,0.350255,0.349973,17.606548,0.387836,0.0,22.950688,7425607,3712803,3712804,65.45126342773438,304565.90625,6.186315059661865,5.597925186157227,25165824,40410048,190154880,254592416,1610936327,19029440369,/home/kubik/Diplodocus/diplodocus-project/experiments/runs/Skydemo/cam2/ploc_emc1/repeat_04/stats.json
Skydemo,cam2,0,ploc_emc2,gpu,1024,768,32,2,8,42,25,32,4,16,36.40109634399414,7.011246,7.766232,0.044419,3.299939,0.350537,0.353466,17.59872,0.364435,0.0,23.185696,7425607,3712803,3712804,64.63780975341797,304565.90625,5.8242645263671875,5.245208740234375,25165824,40410048,190154880,254592416,1497546111,17857891323,/home/kubik/Diplodocus/diplodocus-project/experiments/runs/Skydemo/cam2/ploc_emc2/repeat_00/stats.json
Skydemo,cam2,1,ploc_emc2,gpu,1024,768,32,2,8,43,25,32,4,16,36.130950927734375,7.018439,7.504535,0.046165,3.299311,0.369047,0.350118,17.542008,0.368343,0.0,23.159516,7425607,3712803,3712804,64.63780975341797,304565.90625,5.826966762542725,5.214378833770752,25165824,40410048,190154880,254592416,1497612695,17858098202,/home/kubik/Diplodocus/diplodocus-project/experiments/runs/Skydemo/cam2/ploc_emc2/repeat_01/stats.json
Skydemo,cam2,2,ploc_emc2,gpu,1024,768,32,2,8,44,25,32,4,16,37.18604278564453,7.020116,8.361283,0.04428,3.347781,0.367922,0.358629,17.62793,0.364076,0.0,23.276356,7425607,3712803,3712804,64.63780975341797,304565.90625,5.795269012451172,5.196359634399414,25165824,40410048,190154880,254592416,1497556044,17857617325,/home/kubik/Diplodocus/diplodocus-project/experiments/runs/Skydemo/cam2/ploc_emc2/repeat_02/stats.json
Skydemo,cam2,3,ploc_emc2,gpu,1024,768,32,2,8,45,25,32,4,16,36.333770751953125,6.927087,7.652597,0.042603,3.289883,0.357309,0.36967,17.661924,0.364653,0.0,23.258332,7425607,3712803,3712804,64.63780975341797,304565.90625,5.809152126312256,5.227015018463135,25165824,40410048,190154880,254592416,1497607086,17858104344,/home/kubik/Diplodocus/diplodocus-project/experiments/runs/Skydemo/cam2/ploc_emc2/repeat_03/stats.json
Skydemo,cam2,4,ploc_emc2,gpu,1024,768,32,2,8,46,25,32,4,16,37.4668083190918,6.994624,8.706151,0.043651,3.28199,0.357037,0.352421,17.705576,0.363597,0.0,23.28192,7425607,3712803,3712804,64.63780975341797,304565.90625,5.791754245758057,5.215892791748047,25165824,40410048,190154880,254592416,1497667564,17858467327,/home/kubik/Diplodocus/diplodocus-project/experiments/runs/Skydemo/cam2/ploc_emc2/repeat_04/stats.json
Skydemo,cam2,0,ploc_sobb,gpu,1024,768,32,2,8,42,25,32,4,16,117.37013244628906,6.687461,10.952618,0.062718,3.040619,0.360451,0.349424,17.503036,0.361003,3.278708,23.015292,7425607,3712803,3712804,83.27005004882812,333572.1875,9.372127532958984,8.666135787963867,25165824,40410048,190154880,254592416,969696769,17414904093,/home/kubik/Diplodocus/diplodocus-project/experiments/runs/Skydemo/cam2/ploc_sobb/repeat_00/stats.json
Skydemo,cam2,1,ploc_sobb,gpu,1024,768,32,2,8,43,25,32,4,16,116.85176849365234,6.692908,10.824308,0.03541,3.058917,0.352907,0.356196,17.560174,0.371764,3.276962,23.070404,7425607,3712803,3712804,83.27005004882812,333572.1875,9.462892532348633,8.744513511657715,25165824,40410048,190154880,254592416,969744961,17415082622,/home/kubik/Diplodocus/diplodocus-project/experiments/runs/Skydemo/cam2/ploc_sobb/repeat_01/stats.json
Skydemo,cam2,2,ploc_sobb,gpu,1024,768,32,2,8,44,25,32,4,16,115.47295379638672,6.7008,10.808597,0.038623,3.023158,0.362967,0.368762,17.58532,0.367226,3.275215,23.10922,7425607,3712803,3712804,83.27005004882812,333572.1875,9.364612579345703,8.642827033996582,25165824,40410048,190154880,254592416,969741023,17415013653,/home/kubik/Diplodocus/diplodocus-project/experiments/runs/Skydemo/cam2/ploc_sobb/repeat_02/stats.json
Skydemo,cam2,3,ploc_sobb,gpu,1024,768,32,2,8,45,25,32,4,16,116.04600524902344,6.713093,10.906162,0.050007,3.068275,0.363327,0.351302,17.548088,0.36897,3.282899,23.08487,7425607,3712803,3712804,83.27005004882812,333572.1875,9.352296829223633,8.633147239685059,25165824,40410048,190154880,254592416,969707039,17415010951,/home/kubik/Diplodocus/diplodocus-project/experiments/runs/Skydemo/cam2/ploc_sobb/repeat_03/stats.json
Skydemo,cam2,4,ploc_sobb,gpu,1024,768,32,2,8,46,25,32,4,16,118.00093841552734,6.731042,10.823261,0.036736,3.017291,0.359604,0.364781,17.64866,0.384128,3.280244,23.181004,7425607,3712803,3712804,83.27005004882812,333572.1875,9.3756103515625,8.65839672088623,25165824,40410048,190154880,254592416,969769732,17415334293,/home/kubik/Diplodocus/diplodocus-project/experiments/runs/Skydemo/cam2/ploc_sobb/repeat_04/stats.json
Skydemo,cam2,0,ploc_emc1_sobb,gpu,1024,768,32,2,8,42,25,32,4,16,116.54125213623047,6.688858,11.513715,0.034432,3.056961,0.362119,0.359964,17.517508,0.35878,2.822434,23.037764,7425607,3712803,3712804,83.58550262451172,333572.1875,9.38433837890625,8.67861270904541,25165824,40410048,190154880,254592416,950754784,16787796487,/home/kubik/Diplodocus/diplodocus-project/experiments/runs/Skydemo/cam2/ploc_emc1_sobb/repeat_00/stats.json
Skydemo,cam2,1,ploc_emc1_sobb,gpu,1024,768,32,2,8,43,25,32,4,16,115.97504425048828,6.637175,10.745949,0.036178,3.011146,0.356191,0.352549,17.473564,0.378541,3.278499,22.953712,7425607,3712803,3712804,83.58550262451172,333572.1875,9.404182434082031,8.670161247253418,25165824,40410048,190154880,254592416,950765797,16787817207,/home/kubik/Diplodocus/diplodocus-project/experiments/runs/Skydemo/cam2/ploc_emc1_sobb/repeat_01/stats.json
Skydemo,cam2,2,ploc_emc1_sobb,gpu,1024,768,32,2,8,44,25,32,4,16,114.6553955078125,6.763029,10.106972,0.036806,3.076447,0.364019,0.347604,17.524616,0.364289,3.038453,23.084636,7425607,3712803,3712804,83.58550262451172,333572.1875,9.446224212646484,8.722983360290527,25165824,40410048,190154880,254592416,950775183,16787728737,/home/kubik/Diplodocus/diplodocus-project/experiments/runs/Skydemo/cam2/ploc_emc1_sobb/repeat_02/stats.json
Skydemo,cam2,3,ploc_emc1_sobb,gpu,1024,768,32,2,8,45,25,32,4,16,116.75967407226562,6.670008,10.76345,0.034781,3.018031,0.357097,0.351101,17.531164,0.379997,3.29537,23.037984,7425607,3712803,3712804,83.58550262451172,333572.1875,9.375984191894531,8.666412353515625,25165824,40410048,190154880,254592416,950768492,16788046726,/home/kubik/Diplodocus/diplodocus-project/experiments/runs/Skydemo/cam2/ploc_emc1_sobb/repeat_03/stats.json
Skydemo,cam2,4,ploc_emc1_sobb,gpu,1024,768,32,2,8,46,25,32,4,16,115.56492614746094,6.730491,10.61015,0.038133,3.043524,0.358561,0.358634,17.690616,0.368199,3.281541,23.224472,7425607,3712803,3712804,83.58550262451172,333572.1875,9.38880443572998,8.679484367370605,25165824,40410048,190154880,254592416,950793714,16788162500,/home/kubik/Diplodocus/diplodocus-project/experiments/runs/Skydemo/cam2/ploc_emc1_sobb/repeat_04/stats.json
Skydemo,cam2,0,ploc_emc2_sobb,gpu,1024,768,32,2,8,42,25,32,4,16,116.92195129394531,7.063424,10.948677,0.066698,3.32198,0.358217,0.353117,17.515236,0.3756,3.289853,23.396672,7425607,3712803,3712804,82.39280700683594,333572.1875,8.898758888244629,8.201221466064453,25165824,40410048,190154880,254592416,900096777,15886484291,/home/kubik/Diplodocus/diplodocus-project/experiments/runs/Skydemo/cam2/ploc_emc2_sobb/repeat_00/stats.json
Skydemo,cam2,1,ploc_emc2_sobb,gpu,1024,768,32,2,8,43,25,32,4,16,116.29116821289062,6.93792,10.961451,0.043581,3.311714,0.357224,0.368824,17.603592,0.387336,3.286711,23.4151,7425607,3712803,3712804,82.39280700683594,333572.1875,8.897887229919434,8.181315422058105,25165824,40410048,190154880,254592416,900129468,15886626308,/home/kubik/Diplodocus/diplodocus-project/experiments/runs/Skydemo/cam2/ploc_emc2_sobb/repeat_01/stats.json
Skydemo,cam2,2,ploc_emc2_sobb,gpu,1024,768,32,2,8,44,25,32,4,16,118.08573913574219,6.996727,10.9706,0.043441,3.318907,0.362612,0.370505,17.517764,0.36269,3.296279,23.33834,7425607,3712803,3712804,82.39280700683594,333572.1875,8.902166366577148,8.199166297912598,25165824,40410048,190154880,254592416,900116736,15886320869,/home/kubik/Diplodocus/diplodocus-project/experiments/runs/Skydemo/cam2/ploc_emc2_sobb/repeat_02/stats.json
Skydemo,cam2,3,ploc_emc2_sobb,gpu,1024,768,32,2,8,45,25,32,4,16,116.30789184570312,6.977802,10.844753,0.043232,3.338184,0.358426,0.358426,17.683068,0.370216,3.277003,23.489916,7425607,3712803,3712804,82.39280700683594,333572.1875,8.942977905273438,8.2247896194458,25165824,40410048,190154880,254592416,900119032,15886629604,/home/kubik/Diplodocus/diplodocus-project/experiments/runs/Skydemo/cam2/ploc_emc2_sobb/repeat_03/stats.json
Skydemo,cam2,4,ploc_emc2_sobb,gpu,1024,768,32,2,8,46,25,32,4,16,114.48086547851562,7.035211,10.300133,0.045885,3.333785,0.359961,0.347395,17.555836,0.385034,2.26934,23.368086,7425607,3712803,3712804,82.39280700683594,333572.1875,8.903911590576172,8.195487976074219,25165824,40410048,190154880,254592416,900166061,15886912112,/home/kubik/Diplodocus/diplodocus-project/experiments/runs/Skydemo/cam2/ploc_emc2_sobb/repeat_04/stats.json
Sponza,cam0,0,ploc,gpu,1024,768,32,2,8,42,25,32,4,16,9.478107452392578,1.71641,2.869901,0.049727,0.505159,0.23305,0.2244,2.847689,0.231743,0.0,4.275309,524537,262268,262269,157.36953735351562,21514.21875,1.563489556312561,1.4581423997879028,25165824,13266464,38388128,76790464,897657856,8254640544,/home/kubik/Diplodocus/diplodocus-project/experiments/runs/Sponza/cam0/ploc/repeat_00/stats.json
Sponza,cam0,1,ploc,gpu,1024,768,32,2,8,43,25,32,4,16,9.489420890808105,1.58909,2.898955,0.034781,0.528137,0.236829,0.230054,2.881633,0.240672,0.0,4.346194,524537,262268,262269,157.36953735351562,21514.21875,1.5669281482696533,1.4567822217941284,25165824,13266464,38388128,76790464,897657856,8254640544,/home/kubik/Diplodocus/diplodocus-project/experiments/runs/Sponza/cam0/ploc/repeat_01/stats.json
Sponza,cam0,2,ploc,gpu,1024,768,32,2,8,44,25,32,4,16,9.261740684509277,1.508842,2.847615,0.033803,0.501947,0.23488,0.23187,2.861309,0.239699,0.0,4.28712,524537,262268,262269,157.36953735351562,21514.21875,1.5610536336898804,1.4541652202606201,25165824,13266464,38388128,76790464,897657856,8254640544,/home/kubik/Diplodocus/diplodocus-project/experiments/runs/Sponza/cam0/ploc/repeat_02/stats.json
Sponza,cam0,3,ploc,gpu,1024,768,32,2,8,45,25,32,4,16,9.312934875488281,1.568137,2.856278,0.033873,0.503273,0.236559,0.23376,2.841895,0.233825,0.0,4.266518,524537,262268,262269,157.36953735351562,21514.21875,1.552439570426941,1.4485924243927002,25165824,13266464,38388128,76790464,897657856,8254640544,/home/kubik/Diplodocus/diplodocus-project/experiments/runs/Sponza/cam0/ploc/repeat_03/stats.json
Sponza,cam0,4,ploc,gpu,1024,768,32,2,8,46,25,32,4,16,9.306090354919434,1.555357,2.875213,0.033384,0.527718,0.233197,0.228378,2.832674,0.232921,0.0,4.280473,524537,262268,262269,157.36953735351562,21514.21875,1.566497564315796,1.4551920890808105,25165824,13266464,38388128,76790464,897657856,8254640544,/home/kubik/Diplodocus/diplodocus-project/experiments/runs/Sponza/cam0/ploc/repeat_04/stats.json
Sponza,cam0,0,ploc_emc1,gpu,1024,768,32,2,8,42,25,32,4,16,9.52434253692627,1.553262,2.969081,0.032965,0.498873,0.238293,0.247301,2.899024,0.246123,0.0,4.356528,524537,262268,262269,157.7755584716797,21514.21875,1.549659252166748,1.4464704990386963,25165824,13266464,38388128,76790464,890833248,8170493088,/home/kubik/Diplodocus/diplodocus-project/experiments/runs/Sponza/cam0/ploc_emc1/repeat_00/stats.json
Sponza,cam0,1,ploc_emc1,gpu,1024,768,32,2,8,43,25,32,4,16,9.623726844787598,1.608785,2.970476,0.042463,0.509489,0.245414,0.240811,2.911814,0.251295,0.0,4.39663,524537,262268,262269,157.7755584716797,21514.21875,1.5508853197097778,1.4434388875961304,25165824,13266464,38388128,76790464,890833248,8170493088,/home/kubik/Diplodocus/diplodocus-project/experiments/runs/Sponza/cam0/ploc_emc1/repeat_01/stats.json
Sponza,cam0,2,ploc_emc1,gpu,1024,768,32,2,8,44,25,32,4,16,9.545226097106934,1.547535,2.94253,0.034292,0.505718,0.24732,0.239343,2.944836,0.245218,0.0,4.420802,524537,262268,262269,157.7755584716797,21514.21875,1.5386425256729126,1.4333059787750244,25165824,13266464,38388128,76790464,890833248,8170493088,/home/kubik/Diplodocus/diplodocus-project/experiments/runs/Sponza/cam0/ploc_emc1/repeat_02/stats.json
Sponza,cam0,3,ploc_emc1,gpu,1024,768,32,2,8,45,25,32,4,16,9.645447731018066,1.569046,2.988838,0.032895,0.498873,0.244304,0.242902,2.983535,0.248634,0.0,4.453472,524537,262268,262269,157.7755584716797,21514.21875,1.550948977470398,1.442165493965149,25165824,13266464,38388128,76790464,890833248,8170493088,/home/kubik/Diplodocus/diplodocus-project/experiments/runs/Sponza/cam0/ploc_emc1/repeat_03/stats.json
Sponza,cam0,4,ploc_emc1,gpu,1024,768,32,2,8,46,25,32,4,16,9.560032844543457,1.541319,2.965027,0.032895,0.505229,0.244517,0.2378,2.944839,0.249895,0.0,4.40584,524537,262268,262269,157.7755584716797,21514.21875,1.5482767820358276,1.4449477195739746,25165824,13266464,38388128,76790464,890833248,8170493088,/home/kubik/Diplodocus/diplodocus-project/experiments/runs/Sponza/cam0/ploc_emc1/repeat_04/stats.json
Sponza,cam0,0,ploc_emc2,gpu,1024,768,32,2,8,42,25,32,4,16,9.685816764831543,1.542925,3.010282,0.044698,0.505787,0.247448,0.253033,2.980528,0.249405,0.0,4.468072,524537,262268,262269,159.14794921875,21514.21875,1.600430965423584,1.4963276386260986,25165824,13266432,38388096,76790400,914024384,8926338368,/home/kubik/Diplodocus/diplodocus-project/experiments/runs/Sponza/cam0/ploc_emc2/repeat_00/stats.json
Sponza,cam0,1,ploc_emc2,gpu,1024,768,32,2,8,43,25,32,4,16,9.776050567626953,1.64175,3.027742,0.041415,0.555235,0.254775,0.243818,2.982346,0.252329,0.0,4.519955,524537,262268,262269,159.14794921875,21514.21875,1.5875489711761475,1.4811700582504272,25165824,13266432,38388096,76790400,914024384,8926338368,/home/kubik/Diplodocus/diplodocus-project/experiments/runs/Sponza/cam0/ploc_emc2/repeat_01/stats.json
Sponza,cam0,2,ploc_emc2,gpu,1024,768,32,2,8,44,25,32,4,16,9.84051513671875,1.601033,3.02077,0.042812,0.511445,0.247512,0.244308,3.08997,0.249892,0.0,4.573812,524537,262268,262269,159.14794921875,21514.21875,1.5955582857131958,1.4901208877563477,25165824,13266432,38388096,76790400,914024384,8926338368,/home/kubik/Diplodocus/diplodocus-project/experiments/runs/Sponza/cam0/ploc_emc2/repeat_02/stats.json
Sponza,cam0,3,ploc_emc2,gpu,1024,768,32,2,8,45,25,32,4,16,9.686655044555664,1.596843,3.002594,0.04379,0.514728,0.260232,0.243467,2.974799,0.252402,0.0,4.497894,524537,262268,262269,159.14794921875,21514.21875,1.6014564037322998,1.4966843128204346,25165824,13266432,38388096,76790400,914024384,8926338368,/home/kubik/Diplodocus/diplodocus-project/experiments/runs/Sponza/cam0/ploc_emc2/repeat_03/stats.json
Sponza,cam0,4,ploc_emc2,gpu,1024,768,32,2,8,46,25,32,4,16,9.68784236907959,1.531821,3.01322,0.041346,0.496709,0.252341,0.2406,2.975429,0.26588,0.0,4.463949,524537,262268,262269,159.14794921875,21514.21875,1.5937613248825073,1.489766240119934,25165824,13266432,38388096,76790400,914024384,8926338368,/home/kubik/Diplodocus/diplodocus-project/experiments/runs/Sponza/cam0/ploc_emc2/repeat_04/stats.json
Sponza,cam0,0,ploc_sobb,gpu,1024,768,32,2,8,42,25,32,4,16,16.447954177856445,1.580499,3.131808,0.033803,0.503972,0.233196,0.225795,2.810745,0.231872,0.441883,4.390893,524537,262268,262269,208.33401489257812,23563.19140625,2.878145217895508,2.7535624504089355,25165824,13266464,38388128,76790464,721764960,7881909504,/home/kubik/Diplodocus/diplodocus-project/experiments/runs/Sponza/cam0/ploc_sobb/repeat_00/stats.json
Sponza,cam0,1,ploc_sobb,gpu,1024,768,32,2,8,43,25,32,4,16,16.495378494262695,1.521065,3.170355,0.035689,0.482601,0.23564,0.227955,2.892181,0.244862,0.457249,4.481613,524537,262268,262269,208.33401489257812,23563.19140625,2.895749568939209,2.7725980281829834,25165824,13266464,38388128,76790464,721764960,7881909504,/home/kubik/Diplodocus/diplodocus-project/experiments/runs/Sponza/cam0/ploc_sobb/repeat_01/stats.json
Sponza,cam0,2,ploc_sobb,gpu,1024,768,32,2,8,44,25,32,4,16,16.44097137451172,1.540481,3.143754,0.034641,0.484975,0.238994,0.240468,2.835118,0.236409,0.439789,4.419531,524537,262268,262269,208.33401489257812,23563.19140625,2.8832457065582275,2.7590744495391846,25165824,13266464,38388128,76790464,721764960,7881909504,/home/kubik/Diplodocus/diplodocus-project/experiments/runs/Sponza/cam0/ploc_sobb/repeat_02/stats.json
Sponza,cam0,3,ploc_sobb,gpu,1024,768,32,2,8,45,25,32,4,16,16.45661735534668,1.550888,3.120564,0.03499,0.501109,0.235922,0.233965,2.846919,0.236272,0.441604,4.451999,524537,262268,262269,208.33401489257812,23563.19140625,2.866335391998291,2.7432730197906494,25165824,13266464,38388128,76790464,721764960,7881909504,/home/kubik/Diplodocus/diplodocus-project/experiments/runs/Sponza/cam0/ploc_sobb/repeat_03/stats.json
Sponza,cam0,4,ploc_sobb,gpu,1024,768,32,2,8,46,25,32,4,16,16.40682029724121,1.565205,3.148708,0.038203,0.479458,0.2376,0.233552,2.835959,0.237109,0.432246,4.411155,524537,262268,262269,208.33401489257812,23563.19140625,2.8559131622314453,2.7332937717437744,25165824,13266464,38388128,76790464,721764960,7881909504,/home/kubik/Diplodocus/diplodocus-project/experiments/runs/Sponza/cam0/ploc_sobb/repeat_04/stats.json
Sponza,cam0,0,ploc_emc1_sobb,gpu,1024,768,32,2,8,42,25,32,4,16,16.64826202392578,1.467638,3.212748,0.03094,0.476106,0.245072,0.237739,2.976061,0.243738,0.464581,4.564519,524537,262268,262269,208.9200439453125,23563.19140625,2.867220878601074,2.7467386722564697,25165824,13266464,38388128,76790464,718173408,7793766272,/home/kubik/Diplodocus/diplodocus-project/experiments/runs/Sponza/cam0/ploc_emc1_sobb/repeat_00/stats.json
Sponza,cam0,1,ploc_emc1_sobb,gpu,1024,768,32,2,8,43,25,32,4,16,16.674102783203125,1.540622,3.275822,0.034362,0.503413,0.254705,0.238024,2.902033,0.2471,0.47855,4.542111,524537,262268,262269,208.9200439453125,23563.19140625,2.8517906665802,2.729250907897949,25165824,13266464,38388128,76790464,718173408,7793766272,/home/kubik/Diplodocus/diplodocus-project/experiments/runs/Sponza/cam0/ploc_emc1_sobb/repeat_01/stats.json
Sponza,cam0,2,ploc_emc1_sobb,gpu,1024,768,32,2,8,44,25,32,4,16,16.735145568847656,1.503676,3.301521,0.034292,0.49182,0.243397,0.2413,2.955595,0.253316,0.451312,4.569624,524537,262268,262269,208.9200439453125,23563.19140625,2.8703203201293945,2.7457706928253174,25165824,13266464,38388128,76790464,718173408,7793766272,/home/kubik/Diplodocus/diplodocus-project/experiments/runs/Sponza/cam0/ploc_emc1_sobb/repeat_02/stats.json
Sponza,cam0,3,ploc_emc1_sobb,gpu,1024,768,32,2,8,45,25,32,4,16,16.635971069335938,1.505491,3.216943,0.033384,0.481903,0.249194,0.240534,2.944359,0.249131,0.456062,4.559791,524537,262268,262269,208.9200439453125,23563.19140625,2.8527770042419434,2.731328248977661,25165824,13266464,38388128,76790464,718173408,7793766272,/home/kubik/Diplodocus/diplodocus-project/experiments/runs/Sponza/cam0/ploc_emc1_sobb/repeat_03/stats.json
Sponza,cam0,4,ploc_emc1_sobb,gpu,1024,768,32,2,8,46,25,32,4,16,16.75323486328125,1.531402,3.234891,0.033314,0.501597,0.244361,0.23397,2.970969,0.243952,0.459763,4.593711,524537,262268,262269,208.9200439453125,23563.19140625,2.8847742080688477,2.761650323867798,25165824,13266464,38388128,76790464,718173408,7793766272,/home/kubik/Diplodocus/diplodocus-project/experiments/runs/Sponza/cam0/ploc_emc1_sobb/repeat_04/stats.json
Sponza,cam0,0,ploc_emc2_sobb,gpu,1024,768,32,2,8,42,25,32,4,16,16.771953582763672,1.530494,3.341677,0.044628,0.489306,0.249406,0.239758,2.96586,0.247443,0.507674,4.594614,524537,262268,262269,210.9141387939453,23563.19140625,2.9559309482574463,2.831589698791504,25165824,13266432,38388096,76790400,734589024,8503237216,/home/kubik/Diplodocus/diplodocus-project/experiments/runs/Sponza/cam0/ploc_emc2_sobb/repeat_00/stats.json
